PMID,Title,Abstract,Authors,Journal,Year,URL,Review,SystematicReview,ClinicalTrial,MetaAnalysis,RCT,LongitudinalStudy
41539747,"Bidirectional regulation strategies of food microorganisms based on mechanistic insights into temperature, osmotic, and acid stresses.","Food microorganisms act as a double-edged sword in production and storage. Beneficial microbes create distinctive flavor, texture, and nutritional value, whereas harmful microbes threaten food safety and shelf life. Their survival and adaptation to abiotic stresses-temperature fluctuations, pH shifts, and osmotic challenges-directly influence quality control and safety management. This review systematically summarizes the physiological and molecular mechanisms by which food microorganisms adapt to heat, cold, acid, and osmotic stresses, including membrane lipid remodeling, exopolysaccharide synthesis, compatible solute accumulation, and stress protein expression. On this basis, a ""bidirectional regulation"" strategy is proposed, in which beneficial strains are strengthened to improve fermentation efficiency and flavor stability, whereas vulnerabilities of harmful microbes are targeted to minimize contamination risks. Advances in multi-omics and systems biology are highlighted to uncover the underlying regulatory networks, while strategies for enhancing the robustness of beneficial microbes and suppressing the persistence of harmful ones are discussed, covering physical, chemical, and biological interventions used in food processing and preservation. The integration of omics-driven insights, artificial intelligence, and synthetic biology offers promising avenues for future breakthroughs. Overall, this review provides a systematic framework and feasible technological pathways for the directed management of food microorganisms, thereby supporting the synergistic optimization of food safety and quality.",Zhang Y; Qiu F; Li W; Zhao R; Li X; Sun B,"Food research international (Ottawa, Ont.)",2025,https://pubmed.ncbi.nlm.nih.gov/41539747/,1,0,0,0,0,0
41536827,Health effects of intermittent fasting and the role of artificial intelligence technologies in optimizing its clinical translation.,"As a non-pharmacological approach, Intermittent Fasting (IF) exhibits the capacity to boost health and counteract chronic diseases by regulating the metabolism, strengthening the cellular resistance to stress, and reshaping the immune microenvironment. The rapid progress of Artificial Intelligence (AI) technologies has greatly advanced our comprehension of IF's diverse health benefits. This review outlines AI's role in enhancing the exploration of IF's function in governing systemic health, clarifies the association between IF and health outcomes, and specifies AI's function in analyzing IF's impacts, which cover metabolic processes, cellular stress responses, disease prevention, and the development of personalized dietary strategies. By leveraging AI to integrate various omics datasets, the mechanisms through which IF prevents chronic diseases can be uncovered. This review discusses the challenges that AI faces in researching diet-related health mechanisms and presents an outlook on future developments. AI offers innovative methods to investigate IF's effects on chronic disease prevention, which could lay the foundation for more efficient strategies to support healthier and longer lifespans.",Zhang C; Chang L; Huang Y; Xu Y; Gu W; Yang Y; Wang H,AIMS public health,2025,https://pubmed.ncbi.nlm.nih.gov/41536827/,1,0,0,0,0,0
41517113,"A Comprehensive Review of Technological Advances in Meat Safety, Quality, and Sustainability for Public Health.","The demand for food is increasing with the rise in the human population. Among foods, meat is an essential part of human nutrition. Meat provides good-quality protein and all the micronutrients needed by humans. In addition, it also contains some bioactive compounds that are good for human health. Increasing demand, together with concerns over food safety, requires new approaches to guarantee a sustainable, safe, and healthy meat supply chain. The only way to get over these challenges is through technological innovations that are capable of enhancing the safety, quality, and sustainability of meat. Herein, this review identifies the need for new methods of rapid microbial detection, biosensors, AI-based monitoring, innovative processing and preservation techniques, precision livestock farming, resource-efficient feed and water management, alternative protein sources, and circular economy approaches. In particular, this review examines some meat analogs like cultured meat, hybrid products, and microbial proteins as environmentally friendly and nutritionally balanced alternatives. These changes in technology can also bring benefits to consumers in terms of their health. The health benefits of these technological innovations for consumers go beyond just safety, including improved nutritional profiles, functional bioactive ingredients, and the prevention of antimicrobial resistance. The review further analyzes policies, regulatory frameworks, and ethical considerations necessary to achieve consumer trust and social acceptance, including the global alignment of standards, certification, labeling, and all issues related to ethics. Furthermore, AI, IoT, Big Data, and nutritional technologies represent new emerging trends able to unleash new opportunities for the optimization of production, quality control, and personalized nutrition.",Samad A; Muazzam A; Alam AMMN; Kim S; Hwang YH; Joo ST,"Foods (Basel, Switzerland)",2025,https://pubmed.ncbi.nlm.nih.gov/41517113/,1,0,0,0,0,0
41517088,Artificial Intelligence-Driven Food Safety: Decoding Gut Microbiota-Mediated Health Effects of Non-Microbial Contaminants.,"A wide range of non-microbial contaminants-such as heavy metals, pesticide residues, antibiotics, as well emerging foodborne contaminants like micro- and nanoplastics and persistent organic pollutants-can enter the human body through daily diet and exert subtle yet chronic effects that are increasingly recognized to be gut microbiota-dependent. However, the relationships among multi-contaminant exposure profiles, dynamic microbial community structures, microbial metabolites, and diverse clinical or subclinical phenotypes are highly non-linear and multidimensional, posing major challenges to traditional analytical approaches. Artificial intelligence (AI) is emerging as a powerful tool to untangle the complex interactions between foodborne non-microbial contaminants, the gut microbiota, and host health. This review synthesizes current knowledge on how key classes of non-microbial food contaminants modulate gut microbial composition and function, and how these alterations, in turn, influence intestinal barrier integrity, immune homeostasis, metabolic regulation, and systemic disease risk. We then highlight recent advances in the application of AI techniques, including machine learning (ML), deep learning (DL), and network-based methods, to integrate multi-omics and exposure data, identify microbiota and metabolite signatures of specific contaminants, and infer potential causal pathways within ""contaminant-microbiota-host"" axes. Finally, we discuss current limitations, such as data heterogeneity, small-sample bias, and interpretability gaps, and propose future directions for building standardized datasets, explainable AI frameworks, and human-relevant experimental validation pipelines. Overall, AI-enabled analysis offers a promising avenue to refine food safety risk assessment, support precision nutrition strategies, and develop microbiota-targeted interventions against non-microbial food contaminants.",Xue R; Zong X; Jiang X; You G; Wei Y; Guo B,"Foods (Basel, Switzerland)",2025,https://pubmed.ncbi.nlm.nih.gov/41517088/,1,0,0,0,0,0
41515360,Strategies to Determine and Mitigate Pesticide Residues in Food.,"This review provides a comprehensive overview of strategies to mitigate pesticide residues in food, examining both household and industrial processing techniques alongside the emerging role of Artificial Intelligence (AI). Simple household methods, such as washing, peeling, and thermal processing (e.g., boiling, frying), are effective. For instance, washing with running water achieves a reduction of up to 77% in residue for some vegetables. Additionally, processes like jam-making or frying can significantly reduce specific residues. Industrially, advanced methods such as ozonated water washing, ultrasonification, and cold plasma are employed for high efficiency while preserving food quality. Critically, AI is emerging as a powerful, indirect tool through predictive modelling, AI-assisted sorting/screening, and consumer guidance, enhancing precision agriculture and regulatory analytics. The review paper concludes that a combination of these diverse methods is essential for minimizing pesticide exposure and ensuring a safer food supply.",Oliveira AR; Barros SC; Torres D; Sanches Silva A,"Molecules (Basel, Switzerland)",2025,https://pubmed.ncbi.nlm.nih.gov/41515360/,1,0,0,0,0,0
41515227,AI-Enabled Precision Nutrition in the ICU: A Narrative Review and Implementation Roadmap.,"<b>Background:</b> Artificial intelligence (AI) is increasingly used in intensive care units (ICUs) to enable personalized care, real-time analytics, and decision support. Nutritional therapy-a major determinant of ICU outcomes-often remains delayed or non-individualized. <b>Objective:</b> This study aimed to review current and emerging AI applications in ICU nutrition, highlighting clinical potential, implementation barriers, and ethical considerations. <b>Methods:</b> A narrative review of English-language literature (January 2018-November 2025) searched in PubMed/MEDLINE, Scopus, and Web of Science, complemented by a pragmatic Google Scholar sweep and backward/forward citation tracking, was conducted. We focused on machine learning (ML), deep learning (DL), natural language processing (NLP), and reinforcement learning (RL) applications for energy/protein estimation, feeding tolerance prediction, complication prevention, and adaptive decision support in critical-care nutrition. <b>Results:</b> AI models can estimate energy/protein needs, optimize EN/PN initiation and composition, predict gastrointestinal (GI) intolerance and metabolic complications, and adapt therapy in real time. Reinforcement learning (RL) and multi-omics integration enable precision nutrition by leveraging longitudinal physiology and biomarker trajectories. Key barriers are data quality/standardization, interoperability, model interpretability, staff training, and governance (privacy, fairness, accountability). <b>Conclusions:</b> With high-quality data, robust oversight, and clinician education, AI can complement human expertise to deliver safer, more targeted ICU nutrition. Implementation should prioritize transparency, equity, and workflow integration.",Briassoulis G; Briassouli E,Nutrients,2025,https://pubmed.ncbi.nlm.nih.gov/41515227/,1,0,0,0,0,1
41515156,The Responsible Health AI Readiness and Maturity Index (RHAMI): Applications for a Global Narrative Review of Leading AI Use Cases in Public Health Nutrition.,"Poor diet is the leading preventable risk factor for death worldwide, associated with over 10 million premature deaths and USD 8 trillion related costs every year. Artificial intelligence or AI is rapidly emerging as the most historically disruptive, innovatively dynamic, rapidly scaled, cost-efficient, and economically productive technology (which is increasingly providing transformative countermeasures to these negative health trends, especially in low- and middle-income countries (LMICs) and underserved communities which bear the greatest burden from them). Yet widespread confusion persists among healthcare systems and policymakers on how to best identify, integrate, and evolve the safe, trusted, effective, affordable, and equitable AI solutions that are right for their communities, especially in public health nutrition. We therefore provide here the first known global, comprehensive, and actionable narrative review of the state of the art of AI-accelerated nutrition assessment and healthy eating for healthcare systems, generated by the first automated end-to-end empirical index for responsible health AI readiness and maturity: the Responsible Health AI readiness and Maturity Index (RHAMI). The index is built and the analysis and review conducted by a multi-national team spanning the Global North and South, consisting of front-line clinicians, ethicists, engineers, executives, administrators, public health practitioners, and policymakers. RHAMI analysis identified the top-performing healthcare systems and their nutrition AI, along with leading use cases including multimodal edge AI nutrition assessments as ambient intelligence, the strategic scaling of practical embedded precision nutrition platforms, and sovereign swarm agentic AI social networks for sustainable healthy diets. This index-based review is meant to facilitate standardized, continuous, automated, and real-time multi-disciplinary and multi-dimensional strategic planning, implementation, and optimization of AI capabilities and functionalities worldwide, aligned with healthcare systems' strategic objectives, practical constraints, and local cultural values. The ultimate strategic objectives of the RHAMI's application for AI-accelerated public health nutrition are to improve population health, financial efficiency, and societal equity through the global cooperation of the public and private sectors stretching across the Global North and South.",Monlezun DJ; Marshall G; Omutoko L; Oduor P; Kokonya D; Rayel J; Sotomayor C; Sinyavskiy O; Aksamit T; MacKay K; Grindem D; Jarsania D; Souaid T; Garcia A; Gallagher C; Iliescu C; Dugani SB; Girault MI; De Los Ríos Uriarte ME; Anavekar N,Nutrients,2025,https://pubmed.ncbi.nlm.nih.gov/41515156/,1,0,0,0,0,0
41488318,Cultivation to consumption: strengthening bacterial safety in plant-based nutraceuticals.,"Plant-based nutraceuticals are increasingly recognized for their bioactive compounds that promote health and assist in preventing chronic diseases. However, the rising demand has raised concerns about microbial safety, as contamination can occur at multiple stages of the production process-ranging from cultivation and harvesting to processing, storage, and distribution. Pathogens such as <i>Escherichia coli, Salmonella, Listeria monocytogenes</i>, and toxin-producing fungi pose risks to product quality, threaten consumer health, and contribute to antimicrobial resistance. This review provides a comprehensive overview of the sources and types of microbial contamination, associated health risks, and the shortcomings of conventional control methods. It highlights recent advancements in safety techniques, including cold plasma, ultraviolet light treatment, high hydrostatic pressure, nanocoatings, probiotic biocontrol, and AI-driven microbial monitoring. Additionally, the analysis addresses the role of regulatory frameworks, quality assurance practices, and consumer education as integral elements of a unified safety approach. It integrates technological progress, regulatory perspectives, and consumer behavior to offer a detailed guide for ensuring the microbial safety of plant-derived nutraceuticals, thereby fostering confidence in these products from production through to consumption.",Gaur A; Singhal N; Vardhan H; Jain R; Bist Y; Wagri NK,Frontiers in microbiology,2025,https://pubmed.ncbi.nlm.nih.gov/41488318/,1,0,0,0,0,0
41482234,"Integrating Nuclear Techniques, Isotopic Tracing, Omics, and Artificial Intelligence in Nutritional Systems for Advancing Precision Public Health Nutrition.","Understanding the complex interplay between diet, nutrient metabolism, and chronic disease risk is central to advancing precision public health nutrition. Conventional dietary assessments often fail to capture the biochemical and interindividual variability necessary for mechanistic interpretation and the development of personalized nutritional interventions. Recent advances in nuclear techniques, particularly stable isotope tracing, combined with multi-omics technologies and artificial intelligence (AI), provide a transformative framework for high-resolution nutritional analysis. This review critically synthesized these interdisciplinary innovations, highlighting how the integration of stable isotope methodologies, omics platforms-including genomics, transcriptomics, proteomics, metabolomics, and microbiomics-and AI-driven data analytics enables dynamic, quantitative mapping of nutrient metabolism and gene-diet interactions. Stable isotope tracers offer in vivo precision for measuring nutrient absorption, bioavailability, and metabolic fluxes; omics platforms elucidate molecular responses to dietary exposures; and AI enhances data harmonization, causal inference, and predictive modeling. Together, these approaches support biomarker discovery, personalized nutrition, and population-level dietary interventions targeting both malnutrition and non-communicable diseases. We propose the Nutritional Systems Integration framework, which operationalizes isotope-omics-AI convergence to inform evidence-based, adaptive nutrition policies. This systems-driven paradigm establishes feedback loops connecting research, clinical application, and public health strategy-advancing global goals in food security, health equity, and disease prevention. Embracing such integrative methodologies can transform nutrition science from descriptive epidemiology into predictive, precision-based solutions for sustainable and equitable health outcomes.",Bhuiyan MNI,The Journal of nutrition,2025,https://pubmed.ncbi.nlm.nih.gov/41482234/,1,0,0,0,0,0
41475741,Emerging strategies for polysaccharide modification and functional enhancement in food systems.,"Polysaccharides, the most abundant natural biopolymers, exhibit outstanding biocompatibility and versatile functionality, making them valuable for applications in food, biomedicine and sustainable packaging. However, their native forms often suffer from limitations such as poor mechanical strength, thermal instability and rapid enzymatic degradation, which hinder broader industrial applications. This review critically examines recent advances in emerging modification techniques such as high-pressure processing, microwave treatment and cold plasma, etc., for enhancing the structural and functional properties of polysaccharides. Influence of modifications on rheological behavior, emulsification, hydrophobicity and gelation capacity were addressed, enabling advanced applications such as 3D-printing, plant-based meat structuring and controlled bioactive delivery. Special attention is given to green and sustainable modification strategies especially valorization of agri-food waste. Furthermore, the emerging role of artificial intelligence (AI) and molecular dynamics in predicting structure-function relationships are discussed, paving the way for data-driven design of polysaccharide-based materials. Despite these advancements, challenges remain in integrating modification techniques across disciplines and understanding their interactions within real food matrices. The unified framework addressing these challenges, emphasizing the need for scalable green technologies, life cycle assessments and AI-enabled digital twins are also proposed. This perspective positions modified polysaccharides as pivotal components of future clean label for multifunctional food systems, which are aligned well with circular bioeconomy goals.",Bisht A; Hussain M; Murugan G; Benjakul S; Viškelis J,Carbohydrate polymers,2025,https://pubmed.ncbi.nlm.nih.gov/41475741/,1,0,0,0,0,0
