PMID,Title,Abstract,Authors,Journal,Year,URL,Review,SystematicReview,ClinicalTrial,MetaAnalysis,RCT,LongitudinalStudy
41469211,Obesity as a Systems-Level Driver of Cancer: Mechanisms and Nutritional Reprogramming.,"Obesity has emerged as a global health crisis and a potent driver of cancer incidence and mortality, yet its mechanistic impact on tumor biology remains underappreciated. Far from being a passive risk factor, obesity acts as a systems-level oncogenic stressor, reshaping hormonal signaling, immunometabolism, and epigenetic stability across the body. This review synthesizes current knowledge on the physiological, cellular, and molecular cascades linking obesity to carcinogenesis, with emphasis on chronic inflammation, metabolic reprogramming, tumor microenvironment remodeling, and microbiome dysbiosis. We also examine how dietary patterns modulate these cancer-associated processes, positioning nutrition not merely as a preventive tool but as a programmable interphase with cancer biology through soft epigenetic reprogramming. Emerging frameworks in precision nutritional oncology, driven by nutrigenomics, metabolomics, and patient-specific molecular profiling, offer promising avenues for personalized cancer prevention and metabolic targeting. By integrating epidemiological trends, mechanistic insights, and translational strategies, we propose a paradigm shift: treating obesity not just as a comorbid risk factor but also as a modifiable oncogenic ecosystem-one that can be reprogrammed through informed, individualized precision dietary interventions.",Munteanu C; Dhanasekaran DN,Obesity reviews : an official journal of the International Association for the Study of Obesity,2025,https://pubmed.ncbi.nlm.nih.gov/41469211/,1,0,0,0,0,0
41461264,Food as Medicine: Enhancing Crop Breeding and Food Processing to Shift the Gut Microbiome for Prevention and Treatment of Chronic Diseases.,"Prebiotics are useful tools for shifting the gut microbiome and metabolome to confer immune, metabolic, and preventive benefits for human disease. However, there are emerging concerns about methods for discovering optimal candidate compounds and their sustainable production for long-term success in targeting mechanisms of disease. In this perspective, we review the current state of prebiotics moving from nutrition to function in health, highlighting the opportunities for using food as medicine in treating a model disease, inflammatory bowel disease, discussing the ways crop breeding can be used to identify and improve the functional (beyond nutritional) value of a prebiotic and the critical role that food processing plays in sustaining the integrity and scalability of the prebiotic compound while influencing consumer adoption of these agents. This information supports a trajectory for the future of food as medicine to be moving from population-scale dietary guidelines to personalized or precision nutrition guidelines, from ""eat more fiber"" to ""eat this specific type of fiber that has been enhanced in and processed from this specific genotype of food crop"". This could include developing designer fibers by crop breeding to develop panels of genotypes with different fiber structures that deliver reliable shifts in the microbiome and metabolome for most patients with the targeted disease. Finally, there needs to be a commitment to sustainability of the plant-derived product so that future generations will have access to the same benefits of the food as medicine initially developed for disease prevention and treatment.",Mannon PJ; Benson AK; Schnable JC; Ding W; Juritsch AF; Rose DJ,The Journal of nutrition,2025,https://pubmed.ncbi.nlm.nih.gov/41461264/,1,0,0,0,0,0
41425618,"Nutritional strategies in supporting immune checkpoint inhibitor, PI3K inhibitor, and tyrosine kinase inhibitor cancer therapies.","Nutritional status of patients undergoing cancer treatment has been associated with cancer therapy and survival outcomes across multiple therapy types. Targeted therapies, including immune checkpoint inhibitors (ICIs), phosphatidylinositol 3-kinase (PI3K) inhibitors and EGFR-tyrosine kinase inhibitors (TKIs), are both influenced by and themselves influence the patients' nutritional and metabolic status. Precision nutrition approaches that address specific aspects of targeted therapies, from minimizing toxicities and treatment resistance to potential therapeutic synergies, offer an important avenue to optimize clinical outcomes for patients receiving targeted oncological treatments as a part of an overall precision integrative oncology approach. Optimizing ICI treatment may necessitate gastrointestinal microbiome modulation and managing systemic inflammation with a variety of dietary approaches under study, including the Mediterranean diet, increasing fiber and fermented food intake, fasting and fasting mimicking diet and the ketogenic diet. Supplementation approaches using live biotherapeutics alongside ICIs predominate over prebiotic, postbiotic and synbiotic studies, which require further attention and investment, alongside human research on mycotherapy and fucoidan-based combinations. Optimizing PI3K treatment tolerance requires close attention to monitoring and managing glycemic control through nutrition, lifestyle and pharmacological intervention as necessary, and in supporting patients with EGFR-TKIs both nutritional prehabilitation and close attention to managing gastrointestinal toxicities is paramount. Rational individualized approaches based on detailed and dynamic clinical assessment of patient-, cancer- and treatment-related factors, using validated prognostic scores and biomarkers, are needed to maximize the potential of precision nutrition now and in future trials in this arena.",Fuller-Shavel N; Davies EJ; Peleg Hasson S,Frontiers in nutrition,2025,https://pubmed.ncbi.nlm.nih.gov/41425618/,1,0,0,0,0,0
41405656,Integrating Nutrition into Precision Medicine for Controlling Systemic Inflammation in Rheumatoid Arthritis.,"The management of rheumatoid arthritis (RA) has evolved from the conventional “treat-to-target” approach to strategies that emphasize individualized, patient-centered care. Concepts such as “therapeutic matchmaking” and “smart-to-target” highlight the importance of biomarkers, comorbidities, and quality-of-life priorities in selecting treatments. There is increasing evidence that identifies the gut-joint axis as a critical factor in RA pathogenesis. This axis links gut microbiota composition, intestinal barrier integrity, and systemic inflammation. Dysbiosis, reduced short-chain fatty acid production, and increased gut permeability can lead to immune dysregulation and joint inflammation. Nutritional interventions, such as high-fiber diets, prebiotics, probiotics, polyphenols, and omega-3 fatty acids, can restore microbial balance, enhance barrier function, and reduce inflammation. Precision nutrition, which tailors dietary recommendations based on genetic, microbiome, metabolic, and lifestyle factors, provides a framework for incorporating gut health into RA management. Microbiome-guided dietary strategies may improve responses to pharmacologic treatments, enable early intervention, and provide preventive benefits for high-risk individuals. Combining personalized nutrition with pharmacotherapy could optimize disease control, mitigate side effects, and promote sustainable, patient-empowering care. Future research should focus on randomized controlled trials and advanced analytic tools to refine predictive models and establish personalized nutrition as a cornerstone of holistic RA management.",Ingegnoli F; Gandolfo S; Ciccia F; Caporali R,Inflammation,2025,https://pubmed.ncbi.nlm.nih.gov/41405656/,1,0,0,0,0,0
41374076,"The Gut-Muscle-Immune Axis in Motion: Mechanistic Synergies of SCFA Metabolism, Exercise, and Microbial Cross-Feeding.","The gut microbiota plays a fundamental role in metabolic and immune homeostasis through the production of short-chain fatty acids (SCFAs). These metabolites influence mitochondrial biogenesis, muscle energetics, epithelial barrier stability, and inflammatory regulation via G-protein-coupled receptors, AMPK-PGC-1α signaling, and epigenetic remodeling. This review synthesizes current evidence on the gut-muscle-immune axis, emphasizing how dietary fermentable substrates, microbial cross-feeding interactions, and structured exercise modulate SCFA production and shape host physiological adaptation. We integrated findings from human and animal studies, multi-omic analyses, metabolomic and microbiome research, and exercise physiology to outline mechanistic links between microbial metabolism and systemic resilience. Key mechanistic pathways connecting dietary fiber fermentation to mitochondrial function, redox regulation, immune homeostasis, and metabolic plasticity are summarized. We further present the Targeted Gut Protocol 2.0, a conceptual 12-week framework combining fiber-diversity targets, lactate-guided exercise periodization, biomarker monitoring, and adaptive feedback mechanisms to enhance endogenous SCFA availability. SCFA-driven metabolic plasticity provides an integrative model through which lifestyle behaviors can modulate host physiology. Future research should prioritize standardized sampling approaches, causal inference methods, multi-omic integration, and AI-supported personalization to refine mechanistic understanding and strengthen translational potential.",Réka F; Zsófia B; Ádám B; Péter F,Nutrients,2025,https://pubmed.ncbi.nlm.nih.gov/41374076/,1,0,0,0,0,0
41374074,Polyphenol-Microbiota Interactions in Atherosclerosis: The Role of Hydroxytyrosol and Tyrosol in Modulating Inflammation and Oxidative Stress.,"Atherosclerosis is a chronic inflammatory cardiovascular disease that may result from the interaction between oxidative stress, immune dysregulation, and metabolic disorders. Recent studies indicate that the well-known phenolic compounds, hydroxytyrosol (HTyr) and tyrosol (Tyr) present in extra virgin olive oil, confer cardioprotection through various mechanisms of action that include antioxidant, anti-inflammatory, and metabolic regulatory properties. The gut microbiota modulates the structure, bioavailability, and bioactivity of these phenolic compounds, thereby influencing their therapeutic potential. This review explores the intricate interactions between Tyr, HTyr, and gut microbiota within the context of atherosclerosis prevention and management. We explore how gut microbial metabolism can magnify or alter the biological effects of the Tyr and HTyr, and how interindividual differences in microbiota composition may influence their efficacy. A deeper understanding of these mechanisms could support the development of precision nutrition strategies aimed at reducing the risk of atherosclerosis.",Morvaridzadeh M; Alami M; Berrougui H; Boumezough K; Sidibé H; Salih I; Sadki K; Khalil A,Nutrients,2025,https://pubmed.ncbi.nlm.nih.gov/41374074/,1,0,0,0,0,0
41373948,Personalized Nutritional Assessment and Intervention for Athletes: A Network Physiology Approach.,"Nutritional assessment and intervention in athletes, a central focus of sports medicine and healthcare, has increasingly shifted in recent years toward precision nutrition-an approach that individualizes dietary recommendations according to genetic profile, microbiome composition, lifestyle factors, and health status. Despite its promising potential, this approach faces significant limitations, including the challenge of integrating complex and dynamic interactions among multilevel indicators, and the relatively high costs associated with omics technologies. The aim of this paper is to propose a nutritional assessment and intervention model grounded in the Network Physiology of Exercise, an emerging scientific field that investigates the horizontal and vertical dynamic interactions among nested physiological levels and conceptualizes athletes as complex adaptive systems (CAS). The proposal integrates social, environmental, behavioral and psychobiological information, extracted particularly from semi-structured interviews based on CAS properties. Accordingly, the traditional dietary assessment tools are replaced by open and guided interviews that allow professionals and practitioners to co-construct meaningful insights and extract qualitative data through a reflexive thematic analysis. From a CAS perspective, the multidimensional and multi-timescale personal and environmental constrains affecting their eating behavior were integrated through a hierarchically nested organization. Eliciting the dynamics of emotional contexts, behavioral patterns, and psychophysiological states, the interviews become both a method of assessment and an intervention in itself.",Prieto A; Lizarraga MA; Balagué N,Nutrients,2025,https://pubmed.ncbi.nlm.nih.gov/41373948/,1,0,0,0,0,0
41367416,Regulatory mechanisms of the gut microbiota-short chain fatty acids signaling axis in slow transit constipation and progress in multi-target interventions.,"Slow-transit constipation (STC) is an increasingly prevalent disorder that imposes a substantial health and economic burden. Mounting evidence highlights the ""gut microbiota-short-chain fatty acid (SCFA)-motility"" axis as a central pathophysiological link between dysbiosis and impaired colonic transit. This review synthesizes current knowledge of how SCFAs, especially acetate, propionate and butyrate, shape motility through serotonergic signaling, enteric nervous system modulation, epithelial barrier integrity and immune regulation. Particular attention is devoted to the biased-signaling properties of the SCFA receptors FFAR2 and FFAR3 (free fatty acid receptors 2 and 3, respectively), including emerging data on their heterodimerization. The article then appraises recent randomized controlled trials and meta-analyses of multi-target interventions (dietary fibers, synbiotics, postbiotics, fecal microbiota transplantation, phytochemicals, and small-molecule FFAR agonists) highlighting their efficacy, safety, and translational hurdles. Finally, the authors propose a precision-medicine framework that integrates multi-omics microbiome profiling, metabolomics, and host genetics to enable phenotype-stratified therapy. Key research gaps include limited long-term safety data, heterogeneous human cohorts and the need for large multicenter trials and machine-learning-guided responder prediction. Collectively, the review provides a roadmap for shifting STC management from symptom control to mechanism-based, personalized care.",Liu SH; Yang XF; Liang L; Song BB; Song XM; Yang YJ; Alhoot MA,Frontiers in microbiology,2025,https://pubmed.ncbi.nlm.nih.gov/41367416/,1,0,0,0,0,0
41364914,Microbe-Diet Interactions and Personalized Nutrition.,"Nutrition plays a fundamental role in shaping human health across the life course, influencing both host physiology and the composition and function of the gut microbiota. In turn, the gut microbiota modulates the effects of dietary intake, creating complex bidirectional interactions with profound implications for metabolic health. Although the concept of personalized nutrition offering tailored dietary advice based on observable traits, environmental factors, and genotype has gained prominence, growing evidence supports the promise of precision nutrition that also considers individual microbiome profiles. This approach is particularly relevant for addressing diet-related conditions such as obesity and type 2 diabetes, where interindividual variability in response to the same diet is well documented. Advances in high-throughput sequencing, metabolomics, and machine learning are driving predictive models that can forecast personalized dietary outcomes. However, methodological heterogeneity, lack of consistency, and limited representation of diverse populations in current studies present significant barriers. Ethical challenges, including data privacy and equitable access to personalized nutrition tools, also warrant urgent attention. To realize the full potential of microbiome-informed nutrition, greater harmonization of research methods, robust validation across large and diverse cohorts, and an interdisciplinary framework are essential.",Kujawska M; Hall LJ,Annual review of food science and technology,2025,https://pubmed.ncbi.nlm.nih.gov/41364914/,1,0,0,0,0,0
41338994,Chemical recognition of phytochemicals and microbiota-derived metabolites in the gut and implication for physiological function in the body.,"The gastrointestinal (GI) tract serves as a dynamic chemosensory interface that integrates signals from dietary phytochemicals and microbiota-derived metabolites to regulate host physiology. Beyond digestion and absorption, specialized epithelial and enteroendocrine cells detect luminal compounds via receptors such as taste (sweet, bitter), olfactory, and transient receptor potential (TRP) channels. Phytochemicals - including terpenoids, glycosides, flavonoids, and volatile compounds - activate these receptors to modulate gut hormone secretion, appetite, energy balance, and immune function. Similarly, microbiota-derived metabolites such as short-chain fatty acids, bile acids, and tryptophan derivatives act through G protein-coupled and nuclear receptors to coordinate metabolic, immune, and neuroendocrine processes. Together, these receptor-mediated pathways form a complex communication network linking diet, microbes, and host signaling systems, influencing metabolic health and disease. Future research integrating multi-omics and advanced imaging is expected to clarify these molecular interactions and support the development of precision nutrition strategies targeting gut chemosensory systems for the prevention and treatment of obesity, diabetes, and related disorders.",Kuwahara A,"Biomedical research (Tokyo, Japan)",2025,https://pubmed.ncbi.nlm.nih.gov/41338994/,1,0,0,0,0,0
